,Name,Path,Class
64647,Актау,HKR_dataset/img/10_7_29.jpg,1
64777,Актау,HKR_dataset/img/10_7_150.jpg,1
64780,Актау,HKR_dataset/img/11_40_8.jpg,1
99,Карагандинская,HKR_dataset/img/10_31_436.jpg,0
458,Карагандинская,HKR_dataset/img/10_31_154.jpg,0
505,Карагандинская,HKR_dataset/img/10_31_23.jpg,0
688,Карагандинская,HKR_dataset/img/10_31_318.jpg,0
761,Карагандинская,HKR_dataset/img/11_30_34.jpg,0
946,Карагандинская,HKR_dataset/img/10_31_274.jpg,0
1019,Карагандинская,HKR_dataset/img/10_31_11.jpg,0
1115,Карагандинская,HKR_dataset/img/10_31_342.jpg,0
1191,Карагандинская,HKR_dataset/img/10_31_188.jpg,0
1458,Карагандинская,HKR_dataset/img/10_31_364.jpg,0
1477,Карагандинская,HKR_dataset/img/10_31_5.jpg,0
1724,Карагандинская,HKR_dataset/img/10_31_212.jpg,0
1927,Карагандинская,HKR_dataset/img/10_31_48.jpg,0
1958,Карагандинская,HKR_dataset/img/10_31_462.jpg,0
2265,Карагандинская,HKR_dataset/img/10_31_412.jpg,0
2898,Карагандинская,HKR_dataset/img/10_31_153.jpg,0
2930,Карагандинская,HKR_dataset/img/10_31_121.jpg,0
3240,Карагандинская,HKR_dataset/img/10_31_165.jpg,0
3474,Карагандинская,HKR_dataset/img/10_31_176.jpg,0
3619,Карагандинская,HKR_dataset/img/10_31_249.jpg,0
3763,Карагандинская,HKR_dataset/img/10_31_234.jpg,0
3769,Карагандинская,HKR_dataset/img/10_31_390.jpg,0
3803,Карагандинская,HKR_dataset/img/10_31_104.jpg,0
3919,Карагандинская,HKR_dataset/img/10_31_372.jpg,0
3954,Карагандинская,HKR_dataset/img/10_31_38.jpg,0
3962,Карагандинская,HKR_dataset/img/10_31_66.jpg,0
3980,Карагандинская,HKR_dataset/img/10_31_327.jpg,0
4160,Карагандинская,HKR_dataset/img/10_31_183.jpg,0
4177,Карагандинская,HKR_dataset/img/10_31_297.jpg,0
4182,Карагандинская,HKR_dataset/img/11_30_10.jpg,0
4204,Карагандинская,HKR_dataset/img/10_31_190.jpg,0
4222,Карагандинская,HKR_dataset/img/10_31_414.jpg,0
4319,Карагандинская,HKR_dataset/img/10_31_265.jpg,0
4477,Карагандинская,HKR_dataset/img/10_31_453.jpg,0
4648,Карагандинская,HKR_dataset/img/10_31_359.jpg,0
5127,Карагандинская,HKR_dataset/img/10_31_61.jpg,0
5408,Карагандинская,HKR_dataset/img/11_30_47.jpg,0
6017,Карагандинская,HKR_dataset/img/10_31_325.jpg,0
6035,Карагандинская,HKR_dataset/img/10_31_429.jpg,0
6271,Карагандинская,HKR_dataset/img/10_31_27.jpg,0
6302,Карагандинская,HKR_dataset/img/10_31_127.jpg,0
6324,Карагандинская,HKR_dataset/img/11_30_44.jpg,0
6493,Карагандинская,HKR_dataset/img/10_31_49.jpg,0
6803,Карагандинская,HKR_dataset/img/10_31_286.jpg,0
7019,Карагандинская,HKR_dataset/img/10_31_42.jpg,0
7071,Карагандинская,HKR_dataset/img/10_31_137.jpg,0
7390,Карагандинская,HKR_dataset/img/10_31_239.jpg,0
7663,Карагандинская,HKR_dataset/img/10_31_116.jpg,0
7755,Карагандинская,HKR_dataset/img/10_31_210.jpg,0
8345,Карагандинская,HKR_dataset/img/10_31_12.jpg,0
8517,Карагандинская,HKR_dataset/img/10_31_220.jpg,0
8518,Карагандинская,HKR_dataset/img/10_31_20.jpg,0
8536,Карагандинская,HKR_dataset/img/10_31_33.jpg,0
8724,Карагандинская,HKR_dataset/img/10_31_32.jpg,0
8945,Карагандинская,HKR_dataset/img/10_31_9.jpg,0
9000,Карагандинская,HKR_dataset/img/10_31_73.jpg,0
9044,Карагандинская,HKR_dataset/img/10_31_319.jpg,0
9175,Карагандинская,HKR_dataset/img/10_31_291.jpg,0
9418,Карагандинская,HKR_dataset/img/11_30_17.jpg,0
9567,Карагандинская,HKR_dataset/img/10_31_186.jpg,0
9700,Карагандинская,HKR_dataset/img/11_30_24.jpg,0
9798,Карагандинская,HKR_dataset/img/10_31_248.jpg,0
9818,Карагандинская,HKR_dataset/img/10_31_43.jpg,0
9880,Карагандинская,HKR_dataset/img/10_31_385.jpg,0
10126,Карагандинская,HKR_dataset/img/10_31_81.jpg,0
10270,Карагандинская,HKR_dataset/img/10_31_215.jpg,0
10496,Карагандинская,HKR_dataset/img/10_31_206.jpg,0
10633,Карагандинская,HKR_dataset/img/10_31_91.jpg,0
10654,Карагандинская,HKR_dataset/img/10_31_289.jpg,0
10746,Карагандинская,HKR_dataset/img/10_31_334.jpg,0
10747,Карагандинская,HKR_dataset/img/10_31_280.jpg,0
11007,Карагандинская,HKR_dataset/img/10_31_397.jpg,0
11371,Карагандинская,HKR_dataset/img/11_30_0.jpg,0
11405,Карагандинская,HKR_dataset/img/10_31_408.jpg,0
11508,Карагандинская,HKR_dataset/img/10_31_415.jpg,0
11546,Карагандинская,HKR_dataset/img/11_30_62.jpg,0
11607,Карагандинская,HKR_dataset/img/10_31_378.jpg,0
11661,Карагандинская,HKR_dataset/img/10_31_221.jpg,0
11886,Карагандинская,HKR_dataset/img/10_31_381.jpg,0
12033,Карагандинская,HKR_dataset/img/10_31_344.jpg,0
12087,Карагандинская,HKR_dataset/img/10_31_25.jpg,0
12165,Карагандинская,HKR_dataset/img/11_30_5.jpg,0
12403,Карагандинская,HKR_dataset/img/10_31_329.jpg,0
12580,Карагандинская,HKR_dataset/img/10_31_80.jpg,0
12806,Карагандинская,HKR_dataset/img/11_30_40.jpg,0
12979,Карагандинская,HKR_dataset/img/10_31_115.jpg,0
13030,Карагандинская,HKR_dataset/img/10_31_179.jpg,0
13106,Карагандинская,HKR_dataset/img/11_30_19.jpg,0
13347,Карагандинская,HKR_dataset/img/10_31_450.jpg,0
13355,Карагандинская,HKR_dataset/img/11_30_65.jpg,0
13823,Карагандинская,HKR_dataset/img/10_31_172.jpg,0
13903,Карагандинская,HKR_dataset/img/11_30_33.jpg,0
14073,Карагандинская,HKR_dataset/img/10_31_456.jpg,0
14074,Карагандинская,HKR_dataset/img/10_31_134.jpg,0
14289,Карагандинская,HKR_dataset/img/10_31_351.jpg,0
14358,Карагандинская,HKR_dataset/img/10_31_17.jpg,0
14629,Карагандинская,HKR_dataset/img/10_31_365.jpg,0
14644,Карагандинская,HKR_dataset/img/10_31_224.jpg,0
14710,Карагандинская,HKR_dataset/img/10_31_300.jpg,0
14723,Карагандинская,HKR_dataset/img/10_31_138.jpg,0
14952,Карагандинская,HKR_dataset/img/10_31_71.jpg,0
15031,Карагандинская,HKR_dataset/img/10_31_175.jpg,0
15098,Карагандинская,HKR_dataset/img/11_30_8.jpg,0
15099,Карагандинская,HKR_dataset/img/10_31_258.jpg,0
15121,Карагандинская,HKR_dataset/img/10_31_163.jpg,0
15237,Карагандинская,HKR_dataset/img/10_31_347.jpg,0
15742,Карагандинская,HKR_dataset/img/10_31_442.jpg,0
16160,Карагандинская,HKR_dataset/img/10_31_357.jpg,0
16288,Карагандинская,HKR_dataset/img/11_30_23.jpg,0
16348,Карагандинская,HKR_dataset/img/10_31_213.jpg,0
16962,Карагандинская,HKR_dataset/img/10_31_308.jpg,0
17000,Карагандинская,HKR_dataset/img/10_31_107.jpg,0
17021,Карагандинская,HKR_dataset/img/10_31_296.jpg,0
17329,Карагандинская,HKR_dataset/img/10_31_174.jpg,0
17465,Карагандинская,HKR_dataset/img/10_31_320.jpg,0
17588,Карагандинская,HKR_dataset/img/10_31_135.jpg,0
17895,Карагандинская,HKR_dataset/img/10_31_77.jpg,0
18113,Карагандинская,HKR_dataset/img/10_31_386.jpg,0
18129,Карагандинская,HKR_dataset/img/10_31_211.jpg,0
18252,Карагандинская,HKR_dataset/img/10_31_3.jpg,0
18484,Карагандинская,HKR_dataset/img/10_31_70.jpg,0
18669,Карагандинская,HKR_dataset/img/10_31_129.jpg,0
19183,Карагандинская,HKR_dataset/img/10_31_133.jpg,0
19306,Карагандинская,HKR_dataset/img/10_31_306.jpg,0
19405,Карагандинская,HKR_dataset/img/10_31_459.jpg,0
19617,Карагандинская,HKR_dataset/img/10_31_362.jpg,0
19762,Карагандинская,HKR_dataset/img/10_31_438.jpg,0
19913,Карагандинская,HKR_dataset/img/10_31_225.jpg,0
20062,Карагандинская,HKR_dataset/img/10_31_278.jpg,0
20269,Карагандинская,HKR_dataset/img/10_31_273.jpg,0
20525,Карагандинская,HKR_dataset/img/10_31_203.jpg,0
20687,Карагандинская,HKR_dataset/img/11_30_16.jpg,0
20855,Карагандинская,HKR_dataset/img/11_30_28.jpg,0
20904,Карагандинская,HKR_dataset/img/10_31_370.jpg,0
21104,Карагандинская,HKR_dataset/img/10_31_150.jpg,0
21134,Карагандинская,HKR_dataset/img/10_31_405.jpg,0
21414,Карагандинская,HKR_dataset/img/10_31_382.jpg,0
21511,Карагандинская,HKR_dataset/img/10_31_89.jpg,0
21740,Карагандинская,HKR_dataset/img/10_31_465.jpg,0
21870,Карагандинская,HKR_dataset/img/10_31_233.jpg,0
21944,Карагандинская,HKR_dataset/img/10_31_94.jpg,0
21989,Карагандинская,HKR_dataset/img/11_30_60.jpg,0
22178,Карагандинская,HKR_dataset/img/10_31_437.jpg,0
22321,Карагандинская,HKR_dataset/img/10_31_191.jpg,0
22350,Карагандинская,HKR_dataset/img/10_31_374.jpg,0
22404,Карагандинская,HKR_dataset/img/10_31_194.jpg,0
22418,Карагандинская,HKR_dataset/img/10_31_395.jpg,0
22421,Карагандинская,HKR_dataset/img/10_31_252.jpg,0
22440,Карагандинская,HKR_dataset/img/10_31_216_.jpg,0
22481,Карагандинская,HKR_dataset/img/10_31_333.jpg,0
22536,Карагандинская,HKR_dataset/img/10_31_46.jpg,0
22541,Карагандинская,HKR_dataset/img/10_31_250.jpg,0
22870,Карагандинская,HKR_dataset/img/11_30_36.jpg,0
23000,Карагандинская,HKR_dataset/img/11_30_68.jpg,0
23325,Карагандинская,HKR_dataset/img/10_31_401.jpg,0
23399,Карагандинская,HKR_dataset/img/10_31_237.jpg,0
23444,Карагандинская,HKR_dataset/img/10_31_60.jpg,0
23554,Карагандинская,HKR_dataset/img/10_31_435_.jpg,0
23560,Карагандинская,HKR_dataset/img/10_31_204.jpg,0
23568,Карагандинская,HKR_dataset/img/10_31_189_.jpg,0
23613,Карагандинская,HKR_dataset/img/10_31_468.jpg,0
23793,Карагандинская,HKR_dataset/img/10_31_144.jpg,0
23877,Карагандинская,HKR_dataset/img/10_31_164.jpg,0
24069,Карагандинская,HKR_dataset/img/10_31_255.jpg,0
24134,Карагандинская,HKR_dataset/img/10_31_298.jpg,0
24251,Карагандинская,HKR_dataset/img/10_31_63.jpg,0
24312,Карагандинская,HKR_dataset/img/10_31_128.jpg,0
24397,Карагандинская,HKR_dataset/img/10_31_140.jpg,0
24487,Карагандинская,HKR_dataset/img/10_31_28.jpg,0
24590,Карагандинская,HKR_dataset/img/10_31_428.jpg,0
24705,Карагандинская,HKR_dataset/img/10_31_371.jpg,0
25244,Карагандинская,HKR_dataset/img/10_31_4.jpg,0
25406,Карагандинская,HKR_dataset/img/10_31_271.jpg,0
25588,Карагандинская,HKR_dataset/img/10_31_166.jpg,0
25991,Карагандинская,HKR_dataset/img/10_31_222.jpg,0
26121,Карагандинская,HKR_dataset/img/10_31_156.jpg,0
26137,Карагандинская,HKR_dataset/img/10_31_367.jpg,0
26161,Карагандинская,HKR_dataset/img/10_31_184.jpg,0
26192,Карагандинская,HKR_dataset/img/10_31_398.jpg,0
26468,Карагандинская,HKR_dataset/img/10_31_98.jpg,0
26784,Карагандинская,HKR_dataset/img/10_31_123.jpg,0
26858,Карагандинская,HKR_dataset/img/10_31_16.jpg,0
26991,Карагандинская,HKR_dataset/img/10_31_236.jpg,0
27068,Карагандинская,HKR_dataset/img/10_31_441_.jpg,0
27310,Карагандинская,HKR_dataset/img/11_30_52.jpg,0
27515,Карагандинская,HKR_dataset/img/10_31_155.jpg,0
27866,Карагандинская,HKR_dataset/img/10_31_299.jpg,0
27917,Карагандинская,HKR_dataset/img/10_31_62.jpg,0
27935,Карагандинская,HKR_dataset/img/10_31_345.jpg,0
28032,Карагандинская,HKR_dataset/img/10_31_218.jpg,0
28199,Карагандинская,HKR_dataset/img/10_31_93.jpg,0
28561,Карагандинская,HKR_dataset/img/10_31_417.jpg,0
28588,Карагандинская,HKR_dataset/img/10_31_426.jpg,0
28776,Карагандинская,HKR_dataset/img/10_31_346.jpg,0
28911,Карагандинская,HKR_dataset/img/10_31_7.jpg,0
29007,Карагандинская,HKR_dataset/img/10_31_100.jpg,0
29432,Карагандинская,HKR_dataset/img/10_31_2.jpg,0
29454,Карагандинская,HKR_dataset/img/10_31_177.jpg,0
29657,Карагандинская,HKR_dataset/img/10_31_106.jpg,0
30139,Карагандинская,HKR_dataset/img/10_31_241.jpg,0
30196,Карагандинская,HKR_dataset/img/10_31_354.jpg,0
30285,Карагандинская,HKR_dataset/img/10_31_392.jpg,0
30333,Карагандинская,HKR_dataset/img/10_31_35.jpg,0
30493,Карагандинская,HKR_dataset/img/10_31_223.jpg,0
30583,Карагандинская,HKR_dataset/img/10_31_366.jpg,0
30653,Карагандинская,HKR_dataset/img/10_31_447.jpg,0
30654,Карагандинская,HKR_dataset/img/10_31_59.jpg,0
31137,Карагандинская,HKR_dataset/img/10_31_460.jpg,0
31175,Карагандинская,HKR_dataset/img/10_31_427.jpg,0
31277,Карагандинская,HKR_dataset/img/10_31_473.jpg,0
31479,Карагандинская,HKR_dataset/img/10_31_96.jpg,0
31492,Карагандинская,HKR_dataset/img/10_31_380.jpg,0
31541,Карагандинская,HKR_dataset/img/10_31_173.jpg,0
31737,Карагандинская,HKR_dataset/img/10_31_430.jpg,0
31915,Карагандинская,HKR_dataset/img/11_30_67.jpg,0
31943,Карагандинская,HKR_dataset/img/10_31_45.jpg,0
32159,Карагандинская,HKR_dataset/img/11_30_30.jpg,0
32217,Карагандинская,HKR_dataset/img/10_31_151.jpg,0
32251,Карагандинская,HKR_dataset/img/10_31_117.jpg,0
32294,Карагандинская,HKR_dataset/img/10_31_124.jpg,0
32535,Карагандинская,HKR_dataset/img/10_31_19.jpg,0
32589,Карагандинская,HKR_dataset/img/10_31_145.jpg,0
32852,Карагандинская,HKR_dataset/img/10_31_24.jpg,0
32895,Карагандинская,HKR_dataset/img/10_31_388.jpg,0
33079,Карагандинская,HKR_dataset/img/10_31_78.jpg,0
33157,Карагандинская,HKR_dataset/img/10_31_340.jpg,0
33336,Карагандинская,HKR_dataset/img/10_31_167.jpg,0
33360,Карагандинская,HKR_dataset/img/10_31_238.jpg,0
33368,Карагандинская,HKR_dataset/img/10_31_219.jpg,0
33372,Карагандинская,HKR_dataset/img/10_31_399.jpg,0
33647,Карагандинская,HKR_dataset/img/10_31_403.jpg,0
33704,Карагандинская,HKR_dataset/img/10_31_92.jpg,0
33787,Карагандинская,HKR_dataset/img/10_31_254.jpg,0
33829,Карагандинская,HKR_dataset/img/10_31_240.jpg,0
33840,Карагандинская,HKR_dataset/img/10_31_193.jpg,0
33876,Карагандинская,HKR_dataset/img/10_31_207.jpg,0
33986,Карагандинская,HKR_dataset/img/10_31_323.jpg,0
34045,Карагандинская,HKR_dataset/img/10_31_338.jpg,0
34095,Карагандинская,HKR_dataset/img/10_31_353.jpg,0
34097,Карагандинская,HKR_dataset/img/10_31_34.jpg,0
34161,Карагандинская,HKR_dataset/img/10_31_105.jpg,0
34296,Карагандинская,HKR_dataset/img/10_31_309.jpg,0
34347,Карагандинская,HKR_dataset/img/10_31_251.jpg,0
34595,Карагандинская,HKR_dataset/img/10_31_358.jpg,0
34598,Карагандинская,HKR_dataset/img/10_31_424.jpg,0
34697,Карагандинская,HKR_dataset/img/10_31_257.jpg,0
34938,Карагандинская,HKR_dataset/img/10_31_256.jpg,0
35066,Карагандинская,HKR_dataset/img/10_31_230.jpg,0
35122,Карагандинская,HKR_dataset/img/10_31_294.jpg,0
35168,Карагандинская,HKR_dataset/img/11_30_21.jpg,0
35489,Карагандинская,HKR_dataset/img/10_31_434.jpg,0
35631,Карагандинская,HKR_dataset/img/10_31_287.jpg,0
35649,Карагандинская,HKR_dataset/img/10_31_293.jpg,0
35669,Карагандинская,HKR_dataset/img/11_30_3.jpg,0
35709,Карагандинская,HKR_dataset/img/10_31_205.jpg,0
35774,Карагандинская,HKR_dataset/img/10_31_235.jpg,0
36213,Карагандинская,HKR_dataset/img/11_30_22.jpg,0
36217,Карагандинская,HKR_dataset/img/10_31_457.jpg,0
36276,Карагандинская,HKR_dataset/img/10_31_74.jpg,0
36803,Карагандинская,HKR_dataset/img/11_30_61.jpg,0
36937,Карагандинская,HKR_dataset/img/10_31_113.jpg,0
36959,Карагандинская,HKR_dataset/img/10_31_396.jpg,0
37057,Карагандинская,HKR_dataset/img/10_31_377.jpg,0
37343,Карагандинская,HKR_dataset/img/10_31_243.jpg,0
37541,Карагандинская,HKR_dataset/img/10_31_130.jpg,0
38235,Карагандинская,HKR_dataset/img/10_31_242.jpg,0
38433,Карагандинская,HKR_dataset/img/10_31_72.jpg,0
38455,Карагандинская,HKR_dataset/img/10_31_407.jpg,0
38689,Карагандинская,HKR_dataset/img/10_31_50.jpg,0
38754,Карагандинская,HKR_dataset/img/10_31_8.jpg,0
38824,Карагандинская,HKR_dataset/img/10_31_272.jpg,0
39088,Карагандинская,HKR_dataset/img/10_31_65.jpg,0
39248,Карагандинская,HKR_dataset/img/10_31_404.jpg,0
39282,Карагандинская,HKR_dataset/img/10_31_402.jpg,0
39354,Карагандинская,HKR_dataset/img/10_31_199.jpg,0
39481,Карагандинская,HKR_dataset/img/10_31_181.jpg,0
39498,Карагандинская,HKR_dataset/img/10_31_82.jpg,0
39598,Карагандинская,HKR_dataset/img/10_31_64.jpg,0
39672,Карагандинская,HKR_dataset/img/10_31_394.jpg,0
40078,Карагандинская,HKR_dataset/img/10_31_217.jpg,0
40101,Карагандинская,HKR_dataset/img/10_31_376.jpg,0
40256,Карагандинская,HKR_dataset/img/11_30_27.jpg,0
40449,Карагандинская,HKR_dataset/img/10_31_330.jpg,0
40461,Карагандинская,HKR_dataset/img/10_31_147.jpg,0
40828,Карагандинская,HKR_dataset/img/10_31_304.jpg,0
41001,Карагандинская,HKR_dataset/img/10_31_448.jpg,0
41019,Карагандинская,HKR_dataset/img/10_31_209.jpg,0
41047,Карагандинская,HKR_dataset/img/10_31_312.jpg,0
42047,Карагандинская,HKR_dataset/img/10_31_120.jpg,0
42107,Карагандинская,HKR_dataset/img/10_31_290.jpg,0
42128,Карагандинская,HKR_dataset/img/10_31_463.jpg,0
42181,Карагандинская,HKR_dataset/img/10_31_214.jpg,0
42257,Карагандинская,HKR_dataset/img/11_30_42.jpg,0
42268,Карагандинская,HKR_dataset/img/10_31_57_.jpg,0
42281,Карагандинская,HKR_dataset/img/11_30_55.jpg,0
42395,Карагандинская,HKR_dataset/img/10_31_36.jpg,0
42420,Карагандинская,HKR_dataset/img/10_31_352.jpg,0
42451,Карагандинская,HKR_dataset/img/10_31_379.jpg,0
42502,Карагандинская,HKR_dataset/img/11_30_26.jpg,0
42835,Карагандинская,HKR_dataset/img/10_31_21.jpg,0
43038,Карагандинская,HKR_dataset/img/10_31_197.jpg,0
43165,Карагандинская,HKR_dataset/img/10_31_182.jpg,0
43367,Карагандинская,HKR_dataset/img/10_31_423.jpg,0
43436,Карагандинская,HKR_dataset/img/11_30_58.jpg,0
43441,Карагандинская,HKR_dataset/img/10_31_30.jpg,0
43447,Карагандинская,HKR_dataset/img/10_31_253.jpg,0
43448,Карагандинская,HKR_dataset/img/10_31_413.jpg,0
43532,Карагандинская,HKR_dataset/img/11_30_14.jpg,0
43551,Карагандинская,HKR_dataset/img/10_31_259.jpg,0
43579,Карагандинская,HKR_dataset/img/10_31_348.jpg,0
43940,Карагандинская,HKR_dataset/img/10_31_410.jpg,0
44090,Карагандинская,HKR_dataset/img/10_31_454.jpg,0
44193,Карагандинская,HKR_dataset/img/10_31_228.jpg,0
44421,Карагандинская,HKR_dataset/img/10_31_422.jpg,0
44477,Карагандинская,HKR_dataset/img/10_31_161.jpg,0
44656,Карагандинская,HKR_dataset/img/10_31_316.jpg,0
44861,Карагандинская,HKR_dataset/img/10_31_15.jpg,0
45109,Карагандинская,HKR_dataset/img/10_31_1.jpg,0
45185,Карагандинская,HKR_dataset/img/11_30_29.jpg,0
45236,Карагандинская,HKR_dataset/img/10_31_343.jpg,0
45299,Карагандинская,HKR_dataset/img/10_31_18.jpg,0
45316,Карагандинская,HKR_dataset/img/10_31_202.jpg,0
45429,Карагандинская,HKR_dataset/img/11_30_43.jpg,0
45602,Карагандинская,HKR_dataset/img/10_31_245.jpg,0
45603,Карагандинская,HKR_dataset/img/10_31_350.jpg,0
45885,Карагандинская,HKR_dataset/img/10_31_187.jpg,0
45940,Карагандинская,HKR_dataset/img/10_31_31.jpg,0
46119,Карагандинская,HKR_dataset/img/10_31_75.jpg,0
46331,Карагандинская,HKR_dataset/img/10_31_471.jpg,0
